ٽين	10
ايليون	11
ٽويلو	12
ٿرتين	13
فورٽين	14
ففٽين	15
سڪسٽين	16
سيونٽين	17
ايٺتين	18
نائنيٽين	19
ٽوينٽي	20
ٽوينٽي اوڻي	21
ٽوينٽي ٽوو	22
ٽوينٽي ٿري	23
ٽوينٽي فور	24
ٽوينٽي فائو	25
ٽوينٽي سڪس	26
ٽوينٽي سيون	27
ٽوينٽي ايڊٽ	28
ٽوينٽي نني	29
ٿرتي	30
ٿرتي اوڻي	31
ٿرتي ٽوو	32
ٿرتي ٿري	33
ٿرتي فور	34
ٿرتي فائو	35
ٿرتي سڪس	36
ٿرتي سيون	37
ٿرتي ايڊٽ	38
ٿرتي نني	39
فورٽي	40
فورٽي اوڻي	41
فورٽي ٽوو	42
فورٽي ٿري	43
فورٽي فور	44
فورٽي فائو	45
فورٽي سڪس	46
فورٽي سيون	47
فورٽي ايڊٽ	48
فورٽي نني	49
ففٽي	50
ففٽي اوڻي	51
ففٽي ٽوو	52
ففٽي ٿري	53
ففٽي فور	54
ففٽي فائو	55
ففٽي سڪس	56
ففٽي سيون	57
ففٽي ايڊٽ	58
ففٽي نني	59
سڪسٽي	60
سڪسٽي اوڻي	61
سڪسٽي ٽوو	62
سڪسٽي ٿري	63
سڪسٽي فور	64
سڪسٽي فائو	65
سڪسٽي سڪس	66
سڪسٽي سيون	67
سڪسٽي ايڊٽ	68
سڪسٽي نني	69
سيونٽي	70
سيونٽي اوڻي	71
سيونٽي ٽوو	72
سيونٽي ٿري	73
سيونٽي فور	74
سيونٽي فائو	75
سيونٽي سڪس	76
سيونٽي سيون	77
سيونٽي ايڊٽ	78
سيونٽي نني	79
ايگهٽي	80
ايگهٽي اوڻي	81
ايگهٽي ٽوو	82
ايگهٽي ٿري	83
ايگهٽي فور	84
ايگهٽي فائو	85
ايگهٽي سڪس	86
ايگهٽي سيون	87
ايگهٽي ايڊٽ	88
ايگهٽي نني	89
نائينٽي	90
نائينٽي اوڻي	91
نائينٽي ٽوو	92
نائينٽي ٿري	93
نائينٽي فور	94
نائينٽي فائو	95
نائينٽي سڪس	96
نائينٽي سيون	97
نائينٽي ايڊٽ	98
نائينٽي نني	99
