दस	10
एघार	11
बाह्र	12
तेह्र	13
तेह्रौँ	13
चौध	14
चौधौँ	14
पन्ध्र	15
सोह्र	16
सत्रह	17
सत्रौँ	17
अठार	18
अठारौँ	18
उन्नाइस	19
बीस	20
एक्काइस	21
बाईस	22
तेइस	23
चौबीस	24
पच्चीस	25
छब्बीस	26
सत्ताईस	27
अठ्ठाइस	28
अठाइस	28
उन्नाइस	29
उन्जेल	29
तीस	30
तिस	30
इक्कीस	31
एकतीस	31
बत्तीस	32
तेत्तीस	33
तेह्रौँ	33
चौंतीस	34
चौतीस	34
पैंतीस	35
छत्तीस	36
सैंतीस	37
सत्तरीस	37
अट्ठाईस	38
अठतीस	38
अड़तीस	38
उनतीस	39
चालिस	40
चालीस	40
एकतालीस	41
चवालीस	41
बयालीस	42
तैंतालीस	43
तीनतालीस	43
चौतालीस	44
पैंतालीस	45
छयालीस	46
सातलालीस	47
सैंतालीस	47
अठचालीस	48
अड़तालीस	48
उनतालीस	49
पचास	50
एकाउन्न	51
बाउन्न	52
त्रिपन्न	53
चवन्न	54
पचपन्न	55
छपन्न	56
सन्ताउन्न	57
अन्ठाउन्न	58
उनसट्ठी	59
साठी	60
एकसट्ठी	61
एकसठ्ठी	61
बयसट्ठी	62
त्रिसट्ठी	63
चौसट्ठी	64
पैँसट्ठी	65
छयसट्ठी	66
सतसट्ठी	67
अठसट्ठी	68
उनन्सत्तरी	69
सत्तरी	70
एकहत्तर	71
बहत्तर	72
त्रिहत्तर	73
चौहत्तर	74
पचहत्तर	75
छयहत्तर	76
सत्तरी छ	76
सतहत्तर	77
अठहत्तर	78
उनासी	79
असी	80
एकासी	81
बयासी	82
त्रियासी	83
चौरासी	84
पचासी	85
छयासी	86
सतासी	87
अठासी	88
उनान्नब्बे	89
नब्बे	90
एकान्नब्बे	91
बयान्नब्बे	92
त्रियान्नब्बे	93
चौरान्नब्बे	94
पन्चान्नब्बे	95
छयान्नब्बे	96
सन्तान्नब्बे	97
अन्ठान्नब्बे	98
उनान्सय	99
